"identity","classification","r14State","r15State","r14AngleDegrees","r15AngleDegrees","angleDeltaDegrees","r14BfDfDifferenceDegrees","r15BfDfDifferenceDegrees","r14DiagnosticRoot","r15DiagnosticRoot"
"BackSide_BowComp\Lot_62627-198\62627-198_20260730081958\Slot16|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.98793910368136","89.98793910368136","0","0.024121792637345152","0.024121792637345152","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62627-198_62627-198_2_a2abcffad4\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62627-198_62627-198_2_a2abcffad4\back_notch"
"BackSide_BowComp\Lot_62627-198\62627-198_20260730081958\Slot17|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.98740984083895","89.98740984083895","0","0.025180318322156836","0.025180318322156836","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62627-198_62627-198_2_5140e1eb54\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62627-198_62627-198_2_5140e1eb54\back_notch"
"BackSide_BowComp\Lot_62627-198\62627-198_20260730081958\Slot18|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.90378412428785","89.90378412428785","0","0.00756824857569427","0.00756824857569427","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62627-198_62627-198_2_56a9793862\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62627-198_62627-198_2_56a9793862\back_notch"
"BackSide_BowComp\Lot_62627-198\62627-198_20260730081958\Slot19|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.79891636255934","89.79891636255934","0","0.0021672748813159615","0.0021672748813159615","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62627-198_62627-198_2_e0d82aa871\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62627-198_62627-198_2_e0d82aa871\back_notch"
"BackSide_BowComp\Lot_62627-198\62627-198_20260730081958\Slot20|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.89367511731123","89.89367511731123","0","0.012649765377602762","0.012649765377602762","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62627-198_62627-198_2_57b3d36601\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62627-198_62627-198_2_57b3d36601\back_notch"
"BackSide_BowComp\Lot_62627-198\62627-198_20260730081958\Slot21|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.90133097920804","89.90133097920804","0","0.002661958416069865","0.002661958416069865","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62627-198_62627-198_2_d2e87bc5ea\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62627-198_62627-198_2_d2e87bc5ea\back_notch"
"BackSide_BowComp\Lot_62627-198\62627-198_20260730081958\Slot22|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.88747796783704","89.88747796783704","0","0.025044064325982163","0.025044064325982163","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62627-198_62627-198_2_ee895d350c\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62627-198_62627-198_2_ee895d350c\back_notch"
"BackSide_BowComp\Lot_62627-198\62627-198_20260730081958\Slot23|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.81211811651082","89.81211811651082","0","0.024236233021611042","0.024236233021611042","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62627-198_62627-198_2_230f61bbb6\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62627-198_62627-198_2_230f61bbb6\back_notch"
"BackSide_BowComp\Lot_62627-198\62627-198_20260730081958\Slot24|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.90871895314243","89.90871895314243","0","0.01743790628481179","0.01743790628481179","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62627-198_62627-198_2_13ad35a189\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62627-198_62627-198_2_13ad35a189\back_notch"
"BackSide_BowComp\Lot_62627-198\62627-198_20260730081958\Slot25|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.90126507960136","89.90126507960136","0","0.002530159202763116","0.002530159202763116","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62627-198_62627-198_2_10432cc978\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62627-198_62627-198_2_10432cc978\back_notch"
"BackSide_BowComp\Lot_62629-319\62629-319_20260729144528\Slot16|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.576796914447","89.576796914447","0","0.046406171106070815","0.046406171106070815","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-319_62629-319_2_3b1961d042\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-319_62629-319_2_3b1961d042\back_notch"
"BackSide_BowComp\Lot_62629-319\62629-319_20260729144528\Slot17|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","90.30470291092553","90.30470291092553","0","0.009405821850975826","0.009405821850975826","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-319_62629-319_2_cc3e2a1bd8\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-319_62629-319_2_cc3e2a1bd8\back_notch"
"BackSide_BowComp\Lot_62629-319\62629-319_20260729144528\Slot18|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.72948212023915","89.72948212023915","0","0.05896424047833193","0.05896424047833193","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-319_62629-319_2_431d1d4198\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-319_62629-319_2_431d1d4198\back_notch"
"BackSide_BowComp\Lot_62629-319\62629-319_20260729144528\Slot19|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.79423659013167","89.79423659013167","0","0.01152681973661629","0.01152681973661629","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-319_62629-319_2_771a196c8f\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-319_62629-319_2_771a196c8f\back_notch"
"BackSide_BowComp\Lot_62629-319\62629-319_20260729144528\Slot20|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.6862368697851","89.6862368697851","0","0.02752626042973816","0.02752626042973816","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-319_62629-319_2_1e4183b432\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-319_62629-319_2_1e4183b432\back_notch"
"BackSide_BowComp\Lot_62629-319\62629-319_20260729144528\Slot21|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","90.01363276245127","90.01363276245127","0","0.027265524902475136","0.027265524902475136","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-319_62629-319_2_618efca3b7\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-319_62629-319_2_618efca3b7\back_notch"
"BackSide_BowComp\Lot_62629-319\62629-319_20260729144528\Slot22|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","90.21151959641954","90.21151959641954","0","0.023039192839064526","0.023039192839064526","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-319_62629-319_2_85f58953b7\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-319_62629-319_2_85f58953b7\back_notch"
"BackSide_BowComp\Lot_62629-319\62629-319_20260729144528\Slot23|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","90.12370384530139","90.12370384530139","0","0.04740769060282446","0.04740769060282446","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-319_62629-319_2_ab8337d613\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-319_62629-319_2_ab8337d613\back_notch"
"BackSide_BowComp\Lot_62629-319\62629-319_20260729144528\Slot24|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.80814636537872","89.80814636537872","0","0.016292730757413665","0.016292730757413665","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-319_62629-319_2_9d859b0da3\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-319_62629-319_2_9d859b0da3\back_notch"
"BackSide_BowComp\Lot_62629-319\62629-319_20260729144528\Slot25|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.87212243089024","89.87212243089024","0","0.05575513821952427","0.05575513821952427","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-319_62629-319_2_990c93a2ba\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-319_62629-319_2_990c93a2ba\back_notch"
"BackSide_BowComp\Lot_62629-319\62629-319_20260729173821\Slot16|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.89468579814522","89.89468579814522","0","0.010628403709517897","0.010628403709517897","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-319_62629-319_2_def3edc5e2\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-319_62629-319_2_def3edc5e2\back_notch"
"BackSide_BowComp\Lot_62629-319\62629-319_20260729173821\Slot17|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.89204974329178","89.89204974329178","0","0.01590051341651133","0.01590051341651133","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-319_62629-319_2_d8fff2bbac\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-319_62629-319_2_d8fff2bbac\back_notch"
"BackSide_BowComp\Lot_62629-319\62629-319_20260729173821\Slot18|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.89961304828952","89.89961304828952","0","0.0007739034209635065","0.0007739034209635065","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-319_62629-319_2_fb51681cef\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-319_62629-319_2_fb51681cef\back_notch"
"BackSide_BowComp\Lot_62629-319\62629-319_20260729173821\Slot19|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.82902243516156","89.82902243516156","0","0.05804487032315819","0.05804487032315819","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-319_62629-319_2_16a90ae318\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-319_62629-319_2_16a90ae318\back_notch"
"BackSide_BowComp\Lot_62629-319\62629-319_20260729173821\Slot20|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.80757715042671","89.80757715042671","0","0.015154300853367886","0.015154300853367886","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-319_62629-319_2_2290a53fd9\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-319_62629-319_2_2290a53fd9\back_notch"
"BackSide_BowComp\Lot_62629-319\62629-319_20260729173821\Slot21|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.78384954260429","89.78384954260429","0","0.03230091479139219","0.03230091479139219","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-319_62629-319_2_cf3c2f6c2f\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-319_62629-319_2_cf3c2f6c2f\back_notch"
"BackSide_BowComp\Lot_62629-319\62629-319_20260729173821\Slot22|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.6990278481481","89.6990278481481","0","0.0019443037037945032","0.0019443037037945032","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-319_62629-319_2_3ee42899e9\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-319_62629-319_2_3ee42899e9\back_notch"
"BackSide_BowComp\Lot_62629-319\62629-319_20260729173821\Slot23|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.73369042845185","89.73369042845185","0","0.06738085690369644","0.06738085690369644","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-319_62629-319_2_f7ecb3a392\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-319_62629-319_2_f7ecb3a392\back_notch"
"BackSide_BowComp\Lot_62629-319\62629-319_20260729173821\Slot24|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.70608387474665","89.70608387474665","0","0.012167749493301017","0.012167749493301017","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-319_62629-319_2_588f97dd66\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-319_62629-319_2_588f97dd66\back_notch"
"BackSide_BowComp\Lot_62629-319\62629-319_20260729173821\Slot25|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.71656250859924","89.71656250859924","0","0.03312501719850047","0.03312501719850047","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-319_62629-319_2_e429b1ac51\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-319_62629-319_2_e429b1ac51\back_notch"
"BackSide_BowComp\Lot_62629-327\62629-327_20260730215320\Slot16|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.7949743039647","89.7949743039647","0","0.01005139207060779","0.01005139207060779","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-327_62629-327_2_7dc066e7d1\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-327_62629-327_2_7dc066e7d1\back_notch"
"BackSide_BowComp\Lot_62629-327\62629-327_20260730215320\Slot17|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.79638943718868","89.79638943718868","0","0.007221125622720592","0.007221125622720592","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-327_62629-327_2_648b1457f3\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-327_62629-327_2_648b1457f3\back_notch"
"BackSide_BowComp\Lot_62629-327\62629-327_20260730215320\Slot18|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.79897402864043","89.79897402864043","0","0.002051942719191402","0.002051942719191402","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-327_62629-327_2_5c14757907\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-327_62629-327_2_5c14757907\back_notch"
"BackSide_BowComp\Lot_62629-327\62629-327_20260730215320\Slot19|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.72684925858631","89.72684925858631","0","0.05369851717256324","0.05369851717256324","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-327_62629-327_2_140b32f577\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-327_62629-327_2_140b32f577\back_notch"
"BackSide_BowComp\Lot_62629-327\62629-327_20260730215320\Slot20|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.70520041478774","89.70520041478774","0","0.010400829575530679","0.010400829575530679","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-327_62629-327_2_94bbb46e54\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-327_62629-327_2_94bbb46e54\back_notch"
"BackSide_BowComp\Lot_62629-327\62629-327_20260730215320\Slot21|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.78840151199074","89.78840151199074","0","0.023196976018539317","0.023196976018539317","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-327_62629-327_2_dabcddbddf\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-327_62629-327_2_dabcddbddf\back_notch"
"BackSide_BowComp\Lot_62629-327\62629-327_20260730215320\Slot22|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.79587625004041","89.79587625004041","0","0.0082474999192641","0.0082474999192641","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-327_62629-327_2_f23b4cd687\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-327_62629-327_2_f23b4cd687\back_notch"
"BackSide_BowComp\Lot_62629-327\62629-327_20260730215320\Slot23|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.78861617126546","89.78861617126546","0","0.0227676574690463","0.0227676574690463","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-327_62629-327_2_e8a963d094\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-327_62629-327_2_e8a963d094\back_notch"
"BackSide_BowComp\Lot_62629-327\62629-327_20260730215320\Slot24|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.79581009577242","89.79581009577242","0","0.008379808455174498","0.008379808455174498","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-327_62629-327_2_5fe4a07fae\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-327_62629-327_2_5fe4a07fae\back_notch"
"BackSide_BowComp\Lot_62629-327\62629-327_20260730215320\Slot25|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.69667319362334","89.69667319362334","0","0.00665361275326859","0.00665361275326859","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-327_62629-327_2_e4a7daa553\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-327_62629-327_2_e4a7daa553\back_notch"
"BackSide_BowComp\Lot_62629-327\62629-327_20260730225927\Slot16|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.799750208575","89.799750208575","0","0.0004995828499829713","0.0004995828499829713","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-327_62629-327_2_fe02659595\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-327_62629-327_2_fe02659595\back_notch"
"BackSide_BowComp\Lot_62629-327\62629-327_20260730225927\Slot17|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.7861511929413","89.7861511929413","0","0.02769761411741456","0.02769761411741456","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-327_62629-327_2_ecd09cbb42\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-327_62629-327_2_ecd09cbb42\back_notch"
"BackSide_BowComp\Lot_62629-327\62629-327_20260730225927\Slot18|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.72786138223451","89.72786138223451","0","0.055722764469010144","0.055722764469010144","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-327_62629-327_2_81336f8630\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-327_62629-327_2_81336f8630\back_notch"
"BackSide_BowComp\Lot_62629-327\62629-327_20260730225927\Slot19|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.7988299986419","89.7988299986419","0","0.0023400027162665538","0.0023400027162665538","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-327_62629-327_2_8f01573c1c\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-327_62629-327_2_8f01573c1c\back_notch"
"BackSide_BowComp\Lot_62629-327\62629-327_20260730225927\Slot20|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.79982371495049","89.79982371495049","0","0.00035257009909628323","0.00035257009909628323","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-327_62629-327_2_74251b0107\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-327_62629-327_2_74251b0107\back_notch"
"BackSide_BowComp\Lot_62629-327\62629-327_20260730225927\Slot21|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.70212545587636","89.70212545587636","0","0.004250911752762931","0.004250911752762931","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-327_62629-327_2_540694bd05\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-327_62629-327_2_540694bd05\back_notch"
"BackSide_BowComp\Lot_62629-327\62629-327_20260730225927\Slot22|BACK","SAME_PASS","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","PASS_REVIEW_ONLY_UNIQUE_BACK_BF_DF_NOTCH","89.88746755276341","89.88746755276341","0","0.025064894473160848","0.025064894473160848","D:\KLARFExport\_ArgosReview\C15RUN1\i\BackSide_BowComp_Lot_62629-327_62629-327_2_65d14af64c\back_notch","D:\KLARFExport\_ArgosReview\C15RUN2\i\BackSide_BowComp_Lot_62629-327_62629-327_2_65d14af64c\back_notch"
